MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
357934000,2015-02-11T12:19:15,39.89733,-75.21102,2.896024513193721,316.0,325,BITU EXPRESS,IMO9265689,HOZW,1024,0,179.8800048828125,32.22999954223633,12.020000457763672,81,
357934000,2015-02-11T12:20:23,39.89803,-75.21178,2.896024513193721,324.0,327,BITU EXPRESS,IMO9265689,HOZW,1024,0,179.8800048828125,32.22999954223633,12.020000457763672,81,
357934000,2015-02-13T13:14:05,39.89812,-75.21172,2.2864735759226376,141.0,327,BITU EXPRESS,IMO9265689,HOZW,1024,0,179.8800048828125,32.22999954223633,12.020000457763672,81,
357934000,2015-02-13T13:15:14,39.89758,-75.21108,2.2864735759226376,135.0,318,BITU EXPRESS,IMO9265689,HOZW,1024,0,179.8800048828125,32.22999954223633,12.020000457763672,81,
1193046,2019-06-15T17:20:39,29.55927,-90.71318,0.0,0.0,511,NAUTICAST,IMO303174162,D11233,50,7,220.0,43.0,-0.800000011920929,50,A
1193046,2019-06-15T17:21:46,40.69943,-74.00903,5.75146039373691,58.20000076293945,511,NAUTICAST,IMO303174162,D11233,50,7,220.0,43.0,-0.800000011920929,50,A
538007747,2022-05-22T13:04:48,39.89766,-75.21148,2.493668908797158,321.29998779296875,137,STAR RIVER,IMO9815458,V7DR6,80,0,180.0,30.0,6.900000095367432,80,A
538007747,2022-05-22T13:05:57,39.89832,-75.21206,2.493668908797158,318.79998779296875,135,STAR RIVER,IMO9815458,V7DR6,80,0,180.0,30.0,6.900000095367432,80,A
538007747,2022-05-23T11:28:33,39.89834,-75.21217,4.419543411655734,143.60000610351562,140,STAR RIVER,IMO9815458,V7DR6,80,5,180.0,30.0,6.599999904632568,80,A
538007747,2022-05-23T11:29:44,39.89717,-75.21105,4.419543411655734,143.60000610351562,131,STAR RIVER,IMO9815458,V7DR6,80,5,180.0,30.0,6.599999904632568,80,A
538007471,2024-05-12T21:49:11,39.89726,-75.21109,4.083283641180769,312.79998779296875,317,ATLANTIC ASPHALT,IMO9798428,V7PH4,80,0,160.0,24.0,6.5,80,A
538007471,2024-05-12T21:50:12,39.89821,-75.21194,4.083283641180769,315.3999938964844,322,ATLANTIC ASPHALT,IMO9798428,V7PH4,80,0,160.0,24.0,6.5,80,A
538007471,2024-05-14T01:11:45,39.89848,-75.21232,3.702395061321143,147.39999389648438,141,ATLANTIC ASPHALT,IMO9798428,V7PH4,80,0,160.0,24.0,6.5,80,A
538007471,2024-05-14T01:12:54,39.89751,-75.21144,3.702395061321143,138.3000030517578,129,ATLANTIC ASPHALT,IMO9798428,V7PH4,80,0,160.0,24.0,6.5,80,A
538005111,2024-09-27T15:08:19,39.89752,-75.21146,1.7297332250807431,314.70001220703125,143,THE BLACKSMITH,IMO9659660,V7BB9,89,0,183.0,28.0,7.300000190734863,89,A
538005111,2024-09-27T15:10:09,39.89824,-75.21212,1.7297332250807431,335.3999938964844,147,THE BLACKSMITH,IMO9659660,V7BB9,89,0,183.0,28.0,7.300000190734863,89,A
538005111,2024-09-29T12:25:55,39.899,-75.2129,2.683678850540838,146.5,141,THE BLACKSMITH,IMO9659660,V7BB9,89,5,183.0,28.0,7.300000190734863,89,A
538005111,2024-09-29T12:28:56,39.89728,-75.21132,2.2671156420648666,141.1999969482422,132,THE BLACKSMITH,IMO9659660,V7BB9,89,5,183.0,28.0,7.300000190734863,89,A
538005111,2024-10-04T20:23:03,39.89738,-75.21124,2.221693137820092,313.70001220703125,130,THE BLACKSMITH,IMO9659660,V7BB9,89,0,183.0,28.0,7.300000190734863,89,A
538005111,2024-10-04T20:24:12,39.89798,-75.21181,2.008668919393732,321.1000061035156,140,THE BLACKSMITH,IMO9659660,V7BB9,89,0,183.0,28.0,7.300000190734863,89,A
538005111,2024-10-06T11:15:42,39.89808,-75.21196,3.1340374234502844,143.89999389648438,139,THE BLACKSMITH,IMO9659660,V7BB9,89,0,183.0,28.0,7.300000190734863,89,A
538005111,2024-10-06T11:16:51,39.89729,-75.21116,3.1340374234502844,142.60000610351562,134,THE BLACKSMITH,IMO9659660,V7BB9,89,0,183.0,28.0,7.300000190734863,89,A
