MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo
1193046,2017-11-04T13:47:44,29.26331,-89.9624,0.0,0.0,511,NAUTICAST,IMO303174162,D11233,50,7,220.0,43.0,-0.800000011920929,50
1193046,2017-11-04T13:48:45,32.64281,-79.88755,5.885873415520707,231.0,511,NAUTICAST,IMO303174162,D11233,50,7,220.0,43.0,-0.800000011920929,50
1193046,2017-11-04T14:27:36,32.59826,-79.94503,5.851429947313152,224.0,511,NAUTICAST,IMO303174162,D11233,50,7,220.0,43.0,-0.800000011920929,50
1193046,2017-11-04T14:30:52,29.26331,-89.9624,0.0,0.0,511,NAUTICAST,IMO303174162,D11233,50,7,220.0,43.0,-0.800000011920929,50
