MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo
319819000,2015-10-22T15:40:14,39.24134,-76.56586,0.0515121561487782,147.60000610351562,143,RUBY ACE,IMO9476757,ZGAE6,1004,5,199.97999572753903,32.2599983215332,9.729999542236328,70
319819000,2015-10-22T15:46:08,41.75142,-71.35157,0.0691141655682098,167.10000610351562,511,RUBY ACE,IMO9476757,ZGAE6,1004,0,199.97999572753903,32.2599983215332,9.729999542236328,70
319819000,2015-10-23T00:00:09,41.75111,-71.35174,0.0,306.3999938964844,511,RUBY ACE,IMO9476757,ZGAE6,1004,0,199.97999572753903,32.2599983215332,9.729999542236328,70
319819000,2015-10-23T00:01:15,39.24137,-76.56587,0.0,147.60000610351562,143,RUBY ACE,IMO9476757,ZGAE6,1004,5,199.97999572753903,32.2599983215332,9.729999542236328,70
319819000,2015-10-23T00:01:15,39.24137,-76.56587,0.0,147.60000610351562,143,RUBY ACE,IMO9476757,ZGAE6,1004,5,199.97999572753903,32.2599983215332,9.729999542236328,70
319819000,2015-10-23T00:02:19,41.75109,-71.35174,0.0711473008670025,316.29998779296875,511,RUBY ACE,IMO9476757,ZGAE6,1004,0,199.97999572753903,32.2599983215332,9.729999542236328,70
